"x","y","frame","uncertainty"
1924.5161429354,1913.9492187067,77,13.638
1253.5217108553,1632.9400397317,78,18.803
1925.5272787752,1900.9308607567,79,17.865
1917.532846695,1855.9216817817,80,11.305
1725.5384146149,836.912502806699,81,14.04
1206.5384146149,1645.9125028067,81,23.211
1917.5384146149,1835.9125028067,81,14.579
1875.5439825347,1833.9033238317,82,13.278
767.5495504546,334.8941448568,83,5.9561
1188.5495504546,1600.8941448568,83,17.772
1374.5551183744,214.8849658818,84,12.054
422.555118374399,787.8849658818,84,16.284
1973.5551183744,648.8849658818,84,7.1982
168.5606862943,992.875786906799,85,15.534
36.5662542141999,1645.8666079318,86,8.1811
1947.5662542142,1920.8666079318,86,14.054
1229.571822134,1606.8574289568,87,20.706
102.571822133999,1666.8574289568,87,13.333
1999.571822134,1829.8574289568,87,15.59
150.577390053901,990.848249981798,88,11.83
1905.5773900539,1881.8482499818,88,12.976
1054.5829579737,1341.8390710069,89,13.89
1917.5829579737,1805.8390710069,89,16.77
135.5885258936,968.829892031899,90,14.137
1874.5885258936,1890.8298920319,90,13.488
1251.5940938135,392.820713056899,91,5.3996
1911.5940938135,1864.8207130569,91,11.3
889.5996617333,981.811534081899,92,10.86
1928.5996617333,1881.8115340819,92,12.327
1041.6052296532,1010.8023551069,93,6.2686
167.6052296532,976.802355106898,93,13.419
1951.6052296532,1886.8023551069,93,15.067
157.610797572999,1025.7931761319,94,19.849
989.610797572999,1114.7931761319,94,13.325
1890.610797573,1875.7931761319,94,15.994
895.616365492901,1395.783997157,95,7.9015
1905.6163654929,1857.783997157,95,14.812
916.6219334127,1421.774818182,96,9.5048
895.627501332599,1396.765639207,97,6.7221
1114.6330692525,1599.756460232,98,17.972
1868.6330692525,1885.756460232,98,11.002
1219.6386371723,1636.747281257,99,17.533
1925.6442050922,1835.738102282,100,15.185
1189.649773012,1678.7289233071,101,18.606
1927.649773012,1861.7289233071,101,13.888
140.6553409319,1023.7197443321,102,14.539
1184.6553409319,1646.7197443321,102,19.038
1881.6553409319,1846.7197443321,102,20.506
140.6609088518,995.710565357098,103,19.288
1901.6609088518,1834.7105653571,103,13.231
1270.6664767716,746.701386382098,104,13.648
1897.6664767716,1870.7013863821,104,13.128
184.672044691501,963.692207407097,105,22.181
1198.6720446915,1594.6922074071,105,23.109
1915.6720446915,1834.6922074071,105,16.851
640.6776126113,1596.6830284321,106,7.2578
1911.6776126113,1858.6830284321,106,14.016
1914.6831805312,1836.6738494571,107,14.119
653.688748451001,402.664670482198,108,6.0985
159.688748451001,970.664670482198,108,17.865
1163.688748451,1606.6646704822,108,15.474
1917.688748451,1850.6646704822,108,13.223
649.6943163709,408.655491507197,109,3.2922
1907.6943163709,1855.6554915072,109,12.39
650.6998842908,405.646312532197,110,3.6461
196.6998842908,935.646312532197,110,17.19
1906.6998842908,1832.6463125322,110,17.032
188.705452210599,954.6371335572,111,15.534
1922.7054522106,1820.6371335572,111,13.86
629.7110201305,365.6279545822,112,14.364
155.7110201305,961.6279545822,112,18.237
1909.7110201305,1789.6279545822,112,18.857
642.7165880503,414.618775607199,113,3.7798
233.7165880503,907.618775607199,113,21.351
1866.7165880503,1832.6187756072,113,14.882
649.722155970199,411.609596632297,114,5.0297
1430.7221559702,1631.6095966323,114,17.061
657.727723890001,404.600417657301,115,5.6292
110.727723890001,958.600417657301,115,14.66
1893.72772389,1830.6004176573,115,14.677
123.7332918099,967.5912386823,116,17.476
1181.7332918099,1427.5912386823,116,12.686
1903.7332918099,1847.5912386823,116,14.229
202.7388597298,1020.5820597073,117,15.684
1123.7388597298,1466.5820597073,117,15.764
126.744427649601,993.572880732299,118,16.052
147.7499955695,1010.5637017573,119,11.18
171.7555634893,998.5545227824,120,27.922
1880.7555634893,1868.5545227824,120,11.728
158.761131409199,1001.5453438074,121,13.194
1933.7611314092,1846.5453438074,121,13.905
175.7666993291,987.5361648324,122,17.519
1900.7666993291,1861.5361648324,122,16.627
172.7722672489,983.526985857399,123,16.654
1965.7722672489,1852.5269858574,123,16.814
182.777835168799,975.517806882399,124,15.731
1953.7778351688,1877.5178068824,124,12.238
176.783403088601,969.508627907398,125,12.954
153.7945389283,960.4902699575,127,17.122
1935.7945389283,1824.4902699575,127,12.557
462.800106848199,253.481090982499,128,10.577
1189.8001068482,1547.4810909825,128,20.378
1909.8001068482,1862.4810909825,128,13.196
1239.8056747681,1646.4719120075,129,23.199
1912.8056747681,1857.4719120075,129,10.567
140.8112426879,978.462733032498,130,14.033
1156.8112426879,1557.4627330325,130,20.716
1905.8112426879,1857.4627330325,130,12.497
1150.8168106078,1625.4535540575,131,15.633
1894.8168106078,1828.4535540575,131,17.962
1213.8223785276,1583.4443750826,132,18.173
1974.8223785276,1831.4443750826,132,12.949
1207.8279464475,1685.4351961076,133,16.872
1921.8279464475,1841.4351961076,133,12.479
1909.8335143673,1863.4260171326,134,12.241
145.839082287201,1007.4168381576,135,22.448
1199.8390822872,1646.4168381576,135,23.891
1942.8390822872,1851.4168381576,135,14.897
1287.8446502071,714.407659182598,136,4.7303
1903.8446502071,674.407659182598,136,17.199
173.8446502071,961.407659182598,136,21.899
1906.8446502071,1859.4076591826,136,16.958
219.8502181269,119.398480207597,137,16.386
1964.8502181269,674.398480207597,137,8.8597
143.8502181269,966.398480207597,137,11.639
1176.8502181269,1616.3984802076,137,19.811
1925.8502181269,1835.3984802076,137,14.697
1972.8557860468,673.389301232597,138,7.9447
1947.8557860468,1845.3893012326,138,16.141
1976.8613539666,657.380122257699,139,7.9904
1825.8613539666,1953.3801222577,139,14.835
144.8669218865,980.370943282698,140,13.698
1938.8669218865,1847.3709432827,140,14.162
1901.8724898064,1835.3617643077,141,13.257
615.8780577262,1407.3525853327,142,17.238
130.8836256461,986.343406357701,143,14.332
1921.8836256461,1834.3434063577,143,15.398
1930.8891935659,1850.3342273827,144,15.523
109.894761485801,1019.3250484078,145,8.232
1923.8947614858,1839.3250484078,145,16.877
126.9003294056,990.315869432798,146,15.068
169.9058973255,1142.3066904578,147,10.835
1902.9058973255,1873.3066904578,147,11.124
165.911465245399,1160.2975114828,148,9.6402
1900.9114652454,1853.2975114828,148,13.654
166.9170331652,978.2883325078,149,14.659
1000.9170331652,1695.2883325078,149,6.7403
1922.9170331652,1816.2883325078,149,18.33
157.9226010851,977.2791535328,150,13.865
980.9226010851,1712.2791535328,150,4.7175
1906.9226010851,1835.2791535328,150,15.539
170.928169004899,943.269974557898,151,13.595
977.928169004899,1723.2699745579,151,5.6135
1919.9281690049,1843.2699745579,151,13.921
204.933736924801,1007.2607955829,152,9.3676
978.933736924801,1730.2607955829,152,6.8298
1917.9337369248,1887.2607955829,152,19.126
275.9393048447,1011.2516166079,153,7.642
1008.9393048447,1678.2516166079,153,5.0468
1933.9393048447,1834.2516166079,153,13.906
189.944872764499,1004.2424376329,154,10.106
1001.9448727645,1690.2424376329,154,5.1078
1039.9504406844,1679.2332586579,155,12.146
1932.9504406844,1871.2332586579,155,17.781
143.9560086042,988.224079682899,156,13.226
1004.9560086042,1716.2240796829,156,7.7056
1907.9560086042,1741.2240796829,156,13.327
1909.9615765241,1630.214900708,157,4.6048
49.9615765240997,1656.214900708,157,9.0502
1110.9615765241,1703.214900708,157,20.034
85.9671444438991,1645.205721733,158,10.019
1910.9671444439,1665.205721733,158,8.2857
1727.9727123638,456.196542758,159,29.531
169.9727123638,1002.196542758,159,13.328
1914.9727123638,1843.196542758,159,11.031
1587.9782802837,283.187363782999,160,22.072
1910.9782802837,1821.187363783,160,13.924
1691.9838482035,291.178184807999,161,17.782
118.983848203499,1005.178184808,161,18.392
904.983848203499,1459.178184808,161,15.896
1922.9838482035,1841.178184808,161,13.739
116.989416123401,984.169005832999,162,18.34
1880.9894161234,1844.169005833,162,21.072
449.989416123401,1874.169005833,162,23.329
102.9949840432,985.1598268581,163,17.921
1896.9949840432,1810.1598268581,163,15.238
404.9949840432,1829.1598268581,163,19.793
1817.0005519631,295.1506478831,164,18.902
1919.0005519631,1857.1506478831,164,12.523
1795.0061198829,292.141468908099,165,16.31
59.0061198829007,896.141468908099,165,3.3085
1894.0061198829,1838.1414689081,165,21.128
54.0116878028002,894.132289933099,166,3.3632
1960.0116878028,1845.1322899331,166,29.321
55.0172557226997,889.123110958099,167,3.4889
1948.0172557227,1794.1231109581,167,17.275
1941.0228236425,1821.1139319831,168,15.542
88.0228236424991,1998.1139319831,168,12.012
129.0283915624,1014.1047530081,169,14.57
1941.0283915624,1865.1047530081,169,12.879
165.0339594822,972.095574033199,170,13.253
1915.0339594822,1852.0955740332,170,13.148
150.039527402099,1008.0863950582,171,14.857
1941.045095322,1860.0772160832,172,12.112
1910.0506632418,1851.0680371082,173,13.064
182.0562311617,988.058858133198,174,16.556
1925.0562311617,1864.0588581332,174,13.77
151.061799081501,964.049679158197,175,12.48
1942.0617990815,1854.0496791582,175,14.15
1920.0673670014,1848.0405001833,176,15.271
133.0729349212,998.031321208298,177,16.324
1924.0729349212,1844.0313212083,177,14.396
154.078502841099,994.022142233298,178,11.301
1863.0785028411,1767.0221422333,178,16.462
153.084070761,991.012963258298,179,10.241
1903.084070761,1843.0129632583,179,13.191
148.0896386808,1001.0037842833,180,13.653
1892.0896386808,1826.0037842833,180,12.144
107.095206600699,965.9946053083,181,22.496
1613.0952066007,1162.9946053083,181,19.35
1892.0952066007,1867.9946053083,181,14.925
1601.1007745205,1159.9854263334,182,16.673
1912.1007745205,1851.9854263334,182,11.772
635.1063424404,1247.9762473584,183,9.079
1912.1063424404,1842.9762473584,183,13.751
1964.1119103603,1859.9670683834,184,14.664
1229.1174782801,1567.9578894084,185,5.5455
1171.1230462,1604.9487104334,186,10.765
1090.1286141198,1615.9395314584,187,19.915
1944.1286141198,1870.9395314584,187,14.96
1898.1341820397,1855.9303524835,188,12.512
1904.1508857993,1833.9028155585,191,18.409
1969.1564537191,1840.8936365835,192,14.573
1974.162021639,1802.8844576085,193,19.106
1491.1675895588,1628.8752786336,194,13.834
1938.1731574787,1737.8660996586,195,29.072
1910.1787253985,1847.8569206836,196,12.113
1939.1842933184,1849.8477417086,197,15.286
155.189861238299,981.838562733599,198,16.262
1186.1898612383,1540.8385627336,198,28.678
161.195429158101,997.829383758599,199,9.1485
136.200997078,1002.8202047836,200,9.2299
1972.200997078,1873.8202047836,200,8.9131
156.206564997799,993.8110258087,201,9.8027
1911.2065649978,1852.8110258087,201,15.322
145.212132917701,1011.8018468337,202,8.0839
1910.2121329177,1829.8018468337,202,13.835
141.2177008376,958.792667858699,203,11.349
1933.2177008376,1841.7926678587,203,15.355
143.2232687574,987.783488883699,204,9.8103
1910.2232687574,1834.7834888837,204,14.226
768.228836677299,1464.7743099087,205,7.1185
1926.2288366773,1842.7743099087,205,12.034
771.2344045971,1463.7651309337,206,2.8503
1907.2344045971,1837.7651309337,206,14.576
177.239972517,1005.7559519588,207,11.351
769.239972517,1463.7559519588,207,3.8944
1940.239972517,1870.7559519588,207,13.725
152.245540436799,974.746772983799,208,10.41
1749.2455404368,1107.7467729838,208,16.303
1020.2455404368,1815.7467729838,208,3.2021
174.251108356701,947.737594008799,209,19.984
1917.2511083567,1821.7375940088,209,15.331
1025.2511083567,1818.7375940088,209,11.227
153.2566762766,973.728415033798,210,10.12
1286.2566762766,1338.7284150338,210,23.156
1925.2566762766,1832.7284150338,210,16.438
152.262244196399,980.719236058798,211,10.939
1911.2622441964,1804.7192360588,211,13.449
151.267812116301,972.710057083797,212,8.4638
1892.2678121163,1860.7100570838,212,12.558
147.2733800361,996.700878108899,213,9.457
1952.2733800361,1838.7008781089,213,14.285
1386.278947956,306.691699133899,214,17.645
163.278947956,974.691699133899,214,10.676
1908.278947956,1843.6916991339,214,15.084
1353.2845158758,315.682520158898,215,4.7163
1959.2845158758,666.682520158898,215,18.651
144.284515875799,1004.6825201589,215,9.2072
1888.2845158758,1831.6825201589,215,14.082
166.2900837957,993.673341183898,216,10.625
1896.2900837957,1817.6733411839,216,12.18
176.2956517156,989.664162208897,217,9.1878
1249.2956517156,1011.6641622089,217,25.717
1953.2956517156,1841.6641622089,217,13.911
155.301219635399,979.654983233901,218,9.4236
154.306787555301,974.645804258998,219,9.8737
1947.3067875553,1858.645804259,219,15.63
202.3123554751,863.636625283998,220,14.977
1919.3123554751,1863.636625284,220,13.284
164.317923395,972.627446308998,221,9.1398
138.323491314899,942.618267333997,222,13.027
1871.3234913149,1865.618267334,222,14.526
115.3290592347,988.609088359,223,12.442
1930.3290592347,1835.609088359,223,14.829
847.3346271546,742.599909384,224,7.9322
140.3346271546,959.599909384,224,10.085
864.340195074399,742.590730409098,225,6.3798
162.340195074399,975.590730409098,225,9.7075
859.3457629943,754.581551434097,226,5.4315
159.3457629943,960.581551434097,226,9.924
1906.3457629943,1862.5815514341,226,16.889
598.3513309141,142.572372459097,227,7.4625
148.3513309141,977.572372459097,227,10.127
101.3513309141,1691.5723724591,227,6.499
1763.3513309141,1636.5723724591,227,5.3044
1349.356898834,312.5631934841,228,8.45
144.356898833999,995.5631934841,228,8.7281
63.3568988339994,1684.5631934841,228,3.5006
1911.356898834,1831.5631934841,228,13.269
1358.3624667539,328.5540145091,229,3.3686
150.362466753901,1015.5540145091,229,10.372
71.3624667539007,1668.5540145091,229,6.4083
1923.3624667539,1789.5540145091,229,19.815
1357.3680346737,299.5448355341,230,11.71
165.3680346737,974.5448355341,230,8.8995
1930.3680346737,1846.5448355341,230,16.139
152.3736025936,999.535656559099,231,9.1196
1911.3736025936,1862.5356565591,231,12.679
163.379170513399,977.526477584197,232,8.3916
1911.3791705134,1822.5264775842,232,11.801
152.3847384333,974.5172986092,233,10.338
1973.3847384333,1826.5172986092,233,14.606
773.3903063532,1464.5081196342,234,4.4158
1899.3903063532,1815.5081196342,234,14.214
775.395874272999,1462.4989406592,235,3.7538
1822.395874273,1919.4989406592,235,17.98
153.401442192901,978.489761684199,236,8.8524
1868.4014421929,1881.4897616842,236,15.293
157.4070101127,975.480582709199,237,11.706
1905.4070101127,1877.4805827092,237,10.44
152.412578032599,987.4714037343,238,8.5638
1236.4125780326,1136.4714037343,238,6.3146
1903.4125780326,1850.4714037343,238,14.311
157.418145952401,975.4622247593,239,8.6506
1227.4181459524,1124.4622247593,239,6.1016
1938.4181459524,1810.4622247593,239,14.482
172.4237138723,1003.4530457843,240,9.2548
1299.4237138723,1130.4530457843,240,8.6128
1898.4237138723,1844.4530457843,240,11.317
155.4292817922,985.443866809299,241,7.9665
1342.4292817922,1115.4438668093,241,12.41
1940.4292817922,1846.4438668093,241,11.133
167.434849711999,974.434687834299,242,10.633
1398.434849712,1159.4346878343,242,4.8353
179.4404176319,995.425508859298,243,10.509
1906.4404176319,1864.4255088593,243,13.469
175.4459855517,982.4163298844,244,12.83
678.451553471599,965.407150909399,245,3.6222
160.457121391401,996.397971934399,246,8.4459
160.4626893113,984.388792959398,247,9.1401
1922.4626893113,1840.3887929594,247,14.088
1330.4682572312,317.379613984398,248,6.3345
176.468257231199,1006.3796139844,248,10.664
1916.4682572312,1870.3796139844,248,13.11
1333.473825151,309.370435009398,249,4.0604
168.473825151001,1004.3704350094,249,9.632
1901.473825151,1863.3704350094,249,12.138
1335.4793930709,321.361256034499,250,3.297
155.4793930709,1004.3612560345,250,8.8715
1936.4793930709,1869.3612560345,250,12.082
167.4849609907,971.352077059499,251,11.435
1391.4849609907,993.352077059499,251,5.8342
1914.4849609907,1848.3520770595,251,11.415
1908.4905289106,1864.3428980845,252,13.51
82.4960968305004,793.333719109498,253,6.6042
1914.4960968305,1858.3337191095,253,13.314
69.5016647502998,755.324540134498,254,5.1857
1912.5016647503,1848.3245401345,254,13.798
57.5072326701993,752.315361159497,255,5.1454
1927.5072326702,1854.3153611595,255,14.58
94.5128005900006,830.306182184599,256,9.483
1251.51280059,853.306182184599,256,10.414
1962.51280059,1851.3061821846,256,15.504
1259.5183685099,857.297003209598,257,5.7764
140.5183685099,1003.2970032096,257,10.248
1907.5183685099,1931.2970032096,257,11.344
701.523936429699,752.287824234598,258,19.349
150.523936429699,1005.2878242346,258,11.478
137.529504349601,982.278645259597,259,10.627
1892.5295043496,1993.2786452596,259,11.369
177.5350722695,982.269466284597,260,9.7758
96.5350722695002,1895.2694662846,260,29.967
183.5406401893,992.2602873096,261,9.1193
80.5406401892997,1978.2602873096,261,9.1236
1918.5406401893,1849.2602873096,261,14.686
173.546208109199,990.2511083346,262,8.6271
1922.5462081092,1855.2511083346,262,12.656
115.546208109199,1958.2511083346,262,8.944
1948.551776029,301.241929359698,263,24.199
181.551776029,1000.2419293597,263,10.246
125.551776029,1974.2419293597,263,8.9431
1917.551776029,1857.2419293597,263,13.082
167.5573439489,979.232750384697,264,10.122
115.5573439489,1923.2327503847,264,15.95
1924.5573439489,1846.2327503847,264,12.725
159.562911868799,963.223571409701,265,8.8986
107.562911868799,1955.2235714097,265,12.996
1942.5629118688,1862.2235714097,265,16.014
162.568479788601,992.2143924347,266,11.665
116.568479788601,1690.2143924347,266,28.213
1942.5684797886,1871.2143924347,266,11.049
141.5740477085,998.2052134597,267,9.1821
1939.5740477085,1824.2052134597,267,15.28
143.5796156283,983.196034484699,268,10.704
142.585183548201,977.186855509797,269,9.6943
133.590751468,978.1776765348,270,10.382
1898.5963193879,375.1684975598,271,28.286
153.5963193879,989.1684975598,271,10.265
1827.5963193879,1264.1684975598,271,22.399
139.601887307799,984.1593185848,272,12.013
140.6074552276,979.150139609799,273,9.6948
1829.6185910673,1249.1317816599,275,19.085
1965.6241589872,644.1226026849,276,3.0464
147.629726907,971.1134237099,277,9.5981
166.6352948269,992.104244734899,278,15.264
153.640862746799,980.095065759899,279,8.8705
154.6464306666,970.085886784898,280,10.279
1827.6464306666,1220.0858867849,280,27.045
160.6519985865,1004.07670781,281,12.413
150.657566506299,995.067528834999,282,9.4309
153.6631344262,985.058349859999,283,8.0641
147.6687023461,981.049170884999,284,8.7544
147.674270265899,972.039991909998,285,10.143
136.679838185801,984.030812934998,286,8.0596
136.6854061056,982.021633960099,287,8.9229
131.6909740255,995.012454985099,288,10.566
125.696541945299,1014.0032760101,289,10.269
1659.6965419453,1966.0032760101,289,19.89
152.7021098652,981.994097035098,290,9.4822
1673.7021098652,1941.9940970351,290,13.684
1004.7076777851,454.984918060098,291,22.595
157.7076777851,991.984918060098,291,8.4555
157.713245704899,956.975739085097,292,12.636
683.713245704899,1195.9757390851,292,18.888
1129.7188136248,326.966560110101,293,23.553
165.718813624801,987.966560110101,293,10.378
1057.7243815446,396.957381135198,294,28.661
152.7243815446,988.957381135198,294,10.23
1452.7243815446,1077.9573811352,294,7.9402
116.729949464499,1022.9482021602,295,9.488
1472.7299494645,1074.9482021602,295,9.6962
147.735517384301,1066.9390231852,296,12.347
213.7410853042,1051.9298442102,297,12.215
132.7466532241,993.9206652352,298,8.1582
175.752221143899,979.9114862602,299,11.433
132.7577890638,1006.9023072853,300,12.677
144.7633569836,997.893128310297,301,10.176
1344.7633569836,1489.8931283103,301,10.537
544.768924903499,316.883949335297,302,6.5143
165.768924903499,975.883949335297,302,9.8516
1339.7689249035,1436.8839493353,302,10.821
541.774492823401,328.8747703603,303,4.6332
1349.7744928234,1434.8747703603,303,12.687
724.7800607432,356.8655913853,304,2.7203
1326.7800607432,1473.8655913853,304,10.629
740.785628663099,366.8564124103,305,2.6354
689.785628663099,885.8564124103,305,6.5514
747.791196582901,358.847233435397,306,4.5384
162.791196582901,990.847233435397,306,10.382
157.7967645028,994.838054460401,307,8.6985
136.8023324226,1007.8288754854,308,8.4028
147.807900342499,976.8196965104,309,8.8576
164.8134682624,987.810517535399,310,10.235
1263.8190361822,421.801338560399,311,10.564
166.8190361822,1016.8013385604,311,10.797
170.824604102099,997.7921595855,312,8.6766
165.830172021901,973.7829806105,313,10.227
150.8357399418,976.7738016355,314,9.4697
157.8413078617,978.764622660499,315,10.955
162.846875781501,961.755443685499,316,10.869
243.8524437014,1009.7462647105,317,9.3476
1213.8580116212,245.7370857356,318,4.9269
324.8580116212,1058.7370857356,318,11.574
1208.8635795411,243.7279067606,319,2.8154
436.863579541099,1073.7279067606,319,23.837
188.8691474609,200.718727785599,320,27.968
60.8747153807999,172.709548810599,321,12
69.8747153807999,1676.7095488106,321,12.933
160.880283299999,1009.7003698367,322,9.141
44.8802832999991,1669.7003698367,322,7.9316
158.8858512156,978.6911908691,323,9.3286
14.8858512156003,1693.6911908691,323,15.653
1086.8914191239,307.682011914199,324,22.634
150.8914191239,996.682011914199,324,9.3301
1019.8969870212,353.6728329785,325,13.229
152.8969870212,994.6728329785,325,12.176
698.8969870212,1271.6728329785,325,22.457
1063.9025549039,376.663654068099,326,29.241
144.9025549039,980.663654068099,326,8.8443
164.9081227683,1024.6544751895,327,10.425
157.9136906108,1020.645296349,328,10.498
1458.9136906108,1786.645296349,328,5.2603
150.919258427601,1018.636117553,329,10.355
1913.9192584276,1871.636117553,329,12.177
146.9248262152,991.626938807898,330,13.559
1924.9248262152,1861.6269388079,330,12.559
151.9303939699,988.617760119898,331,8.9683
1918.9303939699,1840.6177601199,331,13.498
145.935961688099,986.6085814955,332,9.1775
1931.9359616881,1840.6085814955,332,10.13
156.941529366,1007.599402941,333,9.2609
1908.941529366,1830.599402941,333,12.703
147.947097,1000.5902244628,334,9.3379
1913.947097,1845.5902244628,334,13.372
136.952664586501,1003.5810460671,335,14.812
1911.9526645865,1854.5810460671,335,13.89
157.9582321218,985.5718677605,336,10.373
1925.9582321218,1837.5718677605,336,11.107
1911.9637996022,1859.5626895491,337,12.143
1923.9693670241,1849.5535114395,338,12.241
147.974934383899,984.544333437898,339,7.8287
1929.9749343839,1833.5443334379,339,11.343
208.980501677799,1064.5351555506,340,11.531
773.980501677799,1457.5351555506,340,3.0959
1905.9805016778,1859.5351555506,340,11.758
758.986068902301,1457.5259777841,341,5.5975
1923.9860689023,1843.5259777841,341,13.113
134.991636053599,985.516800144698,342,8.8609
1949.9916360536,1846.5168001447,342,10.432
136.9972031282,978.507622638797,343,8.4391
1933.9972031282,1827.5076226388,343,9.9695
144.002770122301,973.4984452727,344,10.567
